Level,ID,SchoolName,Region,Division,Municipality,Excess,Shortage,SPED_Excess,SPED_Shortage,STR,Longitude,Latitude
ES,128088,Ubaldo D. Laya Memorial Central Sch.,Region X,Iligan City,ILIGAN CITY,0,0,0,0,27,124.245308,8.224508
ES,128089,Amado Pitogo MES,Region X,Iligan City,ILIGAN CITY,0,3,0,0,31,124.249707,8.172195
ES,128090,Iligan City SPED Center,Region X,Iligan City,ILIGAN CITY,4,0,2,0,8,124.240747,8.225079
ES,128091,Iligan City Central School,Region X,Iligan City,ILIGAN CITY,0,9,3,0,31,124.241026,8.22583
ES,128092,Acmac ES,Region X,Iligan City,ILIGAN CITY,1,0,0,0,24,124.2662244,8.2727711
ES,128093,Echavez ES,Region X,Iligan City,ILIGAN CITY,0,4,0,0,31,124.2637855,8.2590872
ES,128094,Kiwalan Elementary School,Region X,Iligan City,ILIGAN CITY,0,8,0,0,37,124.266185,8.280596
ES,128095,Sta. Filomena Central School,Region X,Iligan City,ILIGAN CITY,0,2,0,3,30,124.261582,8.269061
ES,128096,Severo Sara MES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,24,124.258699,8.2935
ES,128099,Dulag ES,Region X,Iligan City,ILIGAN CITY,0,3,0,0,30,124.369,8.20626
ES,128100,Hinaplanon Elementary School,Region X,Iligan City,ILIGAN CITY,0,4,0,0,30,124.271176,8.255414
ES,128101,Kalilangan Elementary School,Region X,Iligan City,ILIGAN CITY,0,4,0,0,38,124.389889,8.197757
ES,128102,Lanipao ES,Region X,Iligan City,ILIGAN CITY,0,2,0,0,33,124.340827,8.227053
ES,128103,Mandulog ES,Region X,Iligan City,ILIGAN CITY,2,0,0,0,22,124.3140954,8.2377605
ES,128105,Tubaran Central School,Region X,Iligan City,ILIGAN CITY,1,0,0,0,25,124.302507,8.242555
ES,128106,Bulalang Elementary School,Region X,Iligan City,ILIGAN CITY,0,1,0,0,13,124.279941,8.3218926
ES,128107,Dona Matrona Actub Yanez MES (Bunawan ES),Region X,Iligan City,ILIGAN CITY,0,0,0,0,22,124.301224,8.303179
ES,128108,Catalino Sumile MES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,19,124.25684,8.32412
ES,128109,Kabacsanan ES,Region X,Iligan City,ILIGAN CITY,3,0,0,0,23,124.307121,8.280746
ES,128110,Kalubihon ES,Region X,Iligan City,ILIGAN CITY,0,2,0,0,27,124.2743939,8.3006042
ES,128111,Linanot Elementary School,Region X,Iligan City,ILIGAN CITY,0,1,0,0,17,124.31702,8.29578
ES,128112,Pedro T. Megreno MS,Region X,Iligan City,ILIGAN CITY,1,0,0,0,10,124.3371485,8.3021766
ES,128113,DALIPUGA CENTRAL SCHOOL,Region X,Iligan City,ILIGAN CITY,0,11,0,1,36,124.254725,8.308958
ES,128114,Primitivo Quimpo MES,Region X,Iligan City,ILIGAN CITY,3,0,0,0,11,124.3454588,8.3137825
ES,128115,San Antonio ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,20,124.319829,8.315588
ES,128116,Tabunan ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,22,124.3330254,8.2891596
ES,128117,Ampucao ES,Region X,Iligan City,ILIGAN CITY,0,0,0,0,15,124.370539,8.277563
ES,128118,Benito S. Ong MES,Region X,Iligan City,ILIGAN CITY,1,0,0,0,16,124.3299168,8.2638165
ES,128119,Caribao Elementary School,Region X,Iligan City,ILIGAN CITY,0,4,0,0,27,124.430701,8.307699
ES,128121,Kabangahan I ES,Region X,Iligan City,ILIGAN CITY,0,3,0,0,38,124.370845,8.247083
ES,128122,Kabangahan II ES,Region X,Iligan City,ILIGAN CITY,0,2,0,0,32,124.413146,8.271586
ES,128123,Kalamalamahan ES,Region X,Iligan City,ILIGAN CITY,0,3,0,0,27,124.4079566,8.2356474
ES,128124,Kapisahan ES,Region X,Iligan City,ILIGAN CITY,0,0,0,0,17,124.437984,8.298537
ES,128125,Katipunan ES,Region X,Iligan City,ILIGAN CITY,0,0,0,0,13,124.436533,8.28049
ES,128126,Laranjo Elementary School,Region X,Iligan City,ILIGAN CITY,0,1,0,0,28,124.391234,8.241883
ES,128128,Lower Mainit Elementary School,Region X,Iligan City,ILIGAN CITY,0,0,0,0,13,124.387953,8.288825
ES,128129,Mainit ES,Region X,Iligan City,ILIGAN CITY,1,0,0,0,14,124.388074,8.29814
ES,128130,Digkilaan Central School,Region X,Iligan City,ILIGAN CITY,0,2,0,0,27,124.319444,8.247039
ES,128131,Panoroganan ES,Region X,Iligan City,ILIGAN CITY,0,0,0,0,22,124.425063,8.173384
ES,128132,Pudog ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,16,124.402015,8.290595
ES,128133,Rebucon Elementary School,Region X,Iligan City,ILIGAN CITY,0,3,0,0,35,124.395584,8.3041515
ES,128134,Sardab Elementary School,Region X,Iligan City,ILIGAN CITY,0,0,0,0,18,124.349831,8.275871
ES,128135,Rufino Mangilisan MES (Tablon ES),Region X,Iligan City,ILIGAN CITY,0,1,0,0,27,124.3483851,8.2440251
ES,128136,Venancio Siarza MES (Dodiongan ES),Region X,Iligan City,ILIGAN CITY,0,3,0,0,24,124.306183,8.260422
ES,128137,Cabili Village ES,Region X,Iligan City,ILIGAN CITY,0,6,0,0,36,124.244242,8.246584
ES,128138,Iligan City North Central School,Region X,Iligan City,ILIGAN CITY,0,3,0,1,31,124.241244,8.236209
ES,128140,Doña Juana A. Lluch MCS,Region X,Iligan City,ILIGAN CITY,0,14,0,4,37,124.2548678,8.2270447
ES,128141,Lumbatin Elementary School,Region X,Iligan City,ILIGAN CITY,0,2,0,0,22,124.278893,8.21487
ES,128142,Juan B. Tabla Elementary School,Region X,Iligan City,ILIGAN CITY,0,3,0,0,31,124.283991,8.231072
ES,128143,Taluntunan ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,25,124.297502,8.215248
ES,128144,Villaverde ES,Region X,Iligan City,ILIGAN CITY,0,4,0,0,34,124.244598,8.234525
ES,128145,Iligan City South I-A Central School,Region X,Iligan City,ILIGAN CITY,0,9,0,0,36,124.2429429,8.2141242
ES,128146,Tipanoy ES,Region X,Iligan City,ILIGAN CITY,0,4,0,0,33,124.2504419,8.198936
ES,128147,Tubod ES,Region X,Iligan City,ILIGAN CITY,0,5,0,0,36,124.2466445,8.2190564
ES,128148,Dona Josefa F. Celdran MS,Region X,Iligan City,ILIGAN CITY,0,1,0,1,29,124.232243,8.216246
ES,128149,Tambacan ES,Region X,Iligan City,ILIGAN CITY,0,5,0,0,32,124.2352961,8.2197229
ES,128150,Tomas Cabili Central School,Region X,Iligan City,ILIGAN CITY,0,2,0,0,30,124.221922,8.209627
ES,128151,Victor G. Guevara MS,Region X,Iligan City,ILIGAN CITY,0,2,0,0,27,124.237205,8.206843
ES,128152,Angelico Medina MS,Region X,Iligan City,ILIGAN CITY,0,7,0,0,34,124.2270349,8.1902986
ES,128153,Bernardo E. Ramos Memorial School,Region X,Iligan City,ILIGAN CITY,0,0,0,0,25,124.2309,8.1993
ES,128154,Estenzo Comendador MES (Upper Tominobo ES),Region X,Iligan City,ILIGAN CITY,0,3,0,0,34,124.22601,8.17493
ES,128155,Napocor ES,Region X,Iligan City,ILIGAN CITY,0,0,0,1,29,124.197187,8.199408
ES,128156,SUAREZ CENTRAL SCHOOL,Region X,Iligan City,ILIGAN CITY,0,14,0,2,36,124.2139885,8.1960136
ES,128157,Ditucalan ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,29,124.1909,8.1807
ES,128158,Francesca Paradela-Legaspi (Taytay ES),Region X,Iligan City,ILIGAN CITY,0,1,0,0,29,124.193007,8.160957
ES,128159,Maria Cristina Falls ES,Region X,Iligan City,ILIGAN CITY,0,10,0,0,40,124.200052,8.187596
ES,128160,Mimbalot ES,Region X,Iligan City,ILIGAN CITY,0,2,0,0,30,124.174857,8.179065
ES,128161,Sgt. Miguel Canoy MCS,Region X,Iligan City,ILIGAN CITY,0,7,0,3,32,124.1668702,8.1848255
ES,203001,Limunsudan Bayug Falls ES,Region X,Iligan City,ILIGAN CITY,0,3,0,0,30,124.5299311,8.098458
ES,203002,BACUITANA ES,Region X,Iligan City,ILIGAN CITY,0,0,0,0,12,124.344995,8.297053
ES,203003,Binasan ES,Region X,Iligan City,ILIGAN CITY,0,1,0,0,23,124.459671,8.27172
ES,500696,Francisco Laya Memorial Integrated School,Region X,Iligan City,ILIGAN CITY,0,0,0,0,26,124.2596377,8.1949671
ES,500697,Sultan Mamarinta Panandigan Integrated School,Region X,Iligan City,ILIGAN CITY,0,8,0,0,41,124.291064,8.268436
ES,500698,Del Carmen Integrated School,Region X,Iligan City,ILIGAN CITY,0,1,0,0,25,124.2613183,8.2327359
ES,501017,Dalamas Integrated School,Region X,Iligan City,ILIGAN CITY,0,4,0,0,30,124.318381,8.202979
ES,126937,Alegria ES,Region X,Lanao del Norte,BACOLOD,0,0,0,0,18,124.005814,8.146973
ES,126938,Babalaya ES,Region X,Lanao del Norte,BACOLOD,0,1,0,0,19,124.0094236,8.1602888
ES,126940,Binuni ES,Region X,Lanao del Norte,BACOLOD,1,0,0,0,25,124.038877,8.193
ES,126941,Esperanza ES,Region X,Lanao del Norte,BACOLOD,0,3,0,0,33,124.00935,8.17905
ES,126942,Felisa Santos  Elementary School,Region X,Lanao del Norte,BACOLOD,1,0,0,0,15,124.0237913,8.1626385
ES,126944,Liangan East  Elementary School,Region X,Lanao del Norte,BACOLOD,0,4,0,0,33,123.98911,8.17624
ES,126945,Minaulon Elementary School,Region X,Lanao del Norte,BACOLOD,0,0,0,0,25,124.0476486,8.193973
ES,126947,Rufino Santos Sr MES,Region X,Lanao del Norte,BACOLOD,0,0,0,0,22,124.0189,8.19521
ES,126948,Rupagan ES,Region X,Lanao del Norte,BACOLOD,0,0,0,0,24,124.0546147,8.1900715
ES,126950,Bago Ingud PS,Region X,Lanao del Norte,BALOI,0,2,0,0,41,124.23472,8.14118
ES,126951,Bubong-Olango PS,Region X,Lanao del Norte,BALOI,0,0,0,0,19,124.234,8.103
ES,126953,Datu Pascan PS,Region X,Lanao del Norte,BALOI,0,1,0,0,28,124.2261481,8.0880227
ES,126955,Kurmatan PS,Region X,Lanao del Norte,BALOI,2,0,0,0,16,NA,NA
ES,126956,Maria Cristina CS,Region X,Lanao del Norte,BALOI,0,1,0,0,28,124.2035008,8.1741633
ES,126959,Pendulunan ES,Region X,Lanao del Norte,BALOI,0,2,0,0,35,124.20333,8.15343
ES,126961,Baloi Central ES,Region X,Lanao del Norte,BALOI,0,3,0,0,31,124.22155,8.114064
ES,126962,Balut ES,Region X,Lanao del Norte,BALOI,0,0,0,0,23,124.21661,8.09253
ES,126963,Bangko ES,Region X,Lanao del Norte,BALOI,0,4,0,0,33,124.1787904,8.088746
ES,126964,Basagad PS,Region X,Lanao del Norte,BALOI,0,0,0,0,32,124.2153368,8.1007234
ES,126965,Bubong Paco PS,Region X,Lanao del Norte,BALOI,0,1,0,0,22,124.20746,8.072521
ES,126966,Bulao PS,Region X,Lanao del Norte,BALOI,0,0,0,0,27,124.1922087,8.1066261
ES,126967,Dadoan ES,Region X,Lanao del Norte,BALOI,0,2,0,0,34,124.190908,8.0846551
ES,126968,Maliwanag PS,Region X,Lanao del Norte,BALOI,0,0,0,0,24,124.22356,8.09606
ES,126969,MAMAANUN PS,Region X,Lanao del Norte,BALOI,0,0,0,0,25,124.21459,8.08097
ES,126970,Matampay PS,Region X,Lanao del Norte,BALOI,0,0,0,0,24,NA,NA
ES,126971,Momungan ES,Region X,Lanao del Norte,BALOI,0,4,0,0,33,124.21694,8.11423
ES,126974,Patpangkat PS,Region X,Lanao del Norte,BALOI,0,0,0,0,27,124.21427,8.0633
ES,126975,Bagong Dawis ES,Region X,Lanao del Norte,BAROY,0,3,0,0,28,123.88333,7.9
ES,126976,Baroy CS,Region X,Lanao del Norte,BAROY,0,2,0,2,31,123.77995,8.02494
ES,126977,Dalama CES,Region X,Lanao del Norte,BAROY,0,1,0,0,24,123.84044,7.95665
ES,126978,Fausto Alvia MES,Region X,Lanao del Norte,BAROY,0,4,0,0,29,123.77945,8.03305
ES,126979,Limwag PS,Region X,Lanao del Norte,BAROY,1,0,0,0,15,123.84193,7.96776
ES,126980,Lindongan Elementary School,Region X,Lanao del Norte,BAROY,0,1,0,0,25,123.82023,7.92671
ES,126981,Maliwanag ES,Region X,Lanao del Norte,BAROY,0,1,0,0,23,123.826064,7.985328
ES,126982,Manan-ao ES,Region X,Lanao del Norte,BAROY,0,1,0,0,24,123.84192,7.97006
ES,126983,Pendulonan PS,Region X,Lanao del Norte,BAROY,0,3,0,0,28,123.82471,7.95027
ES,126984,Princesa Elementary School,Region X,Lanao del Norte,BAROY,0,4,0,0,31,123.79781,8.01268
ES,126985,Raw-an Point ES,Region X,Lanao del Norte,BAROY,0,3,0,0,31,123.7640065,8.0149829
ES,126987,Salong ES,Region X,Lanao del Norte,BAROY,0,0,0,0,19,123.8585893,7.9376183
ES,127039,Cayontor PS,Region X,Lanao del Norte,KAUSWAGAN,0,2,0,0,28,124.07638,8.08858
ES,127042,Jose Balazo Memorial Elementary School,Region X,Lanao del Norte,KAUSWAGAN,0,5,0,0,32,124.0933,8.1861
ES,127043,Kauswagan CES,Region X,Lanao del Norte,KAUSWAGAN,0,4,0,1,32,124.0873253,8.1901034
ES,127044,Kawit Occidental ES,Region X,Lanao del Norte,KAUSWAGAN,0,1,0,0,24,124.068209,8.185504
ES,127046,Libertad ES,Region X,Lanao del Norte,KAUSWAGAN,0,2,0,0,31,124.11,8.18
ES,127047,PAITON PS,Region X,Lanao del Norte,KAUSWAGAN,0,3,0,0,22,124.05923,8.15142
ES,127048,Tacub ES,Region X,Lanao del Norte,KAUSWAGAN,0,2,0,0,30,124.112947,8.1876
ES,127049,Tingintingin PS,Region X,Lanao del Norte,KAUSWAGAN,0,1,0,0,22,124.13088,8.15023
ES,127050,Tugar ES,Region X,Lanao del Norte,KAUSWAGAN,0,1,0,0,18,124.0812796,8.1891795
ES,127052,Caromatan ES,Region X,Lanao del Norte,KOLAMBUGAN,0,0,0,0,20,123.8618505,8.0970687
ES,127053,Esmeraldo Roque MES(Muntay),Region X,Lanao del Norte,KOLAMBUGAN,0,3,0,0,35,123.9155496,8.1258588
ES,127054,Kolambugan CS,Region X,Lanao del Norte,KOLAMBUGAN,0,2,0,0,30,123.89781,8.1115
ES,127055,Kulasihan ES,Region X,Lanao del Norte,KOLAMBUGAN,0,1,0,0,19,122.40945,10.8620796
ES,127056,Libertad ES,Region X,Lanao del Norte,KOLAMBUGAN,0,1,0,0,28,123.88609,8.11204
ES,127058,Sultan Membisa Langcay ES (Mukas ES),Region X,Lanao del Norte,KOLAMBUGAN,0,3,0,0,30,123.8463038,8.1002637
ES,127059,Pantaon  Elem. School,Region X,Lanao del Norte,KOLAMBUGAN,0,0,0,0,13,123.91283,8.0714
ES,127060,Riverside ES,Region X,Lanao del Norte,KOLAMBUGAN,0,4,0,0,32,123.905195,8.118588
ES,127062,Sucodan ES,Region X,Lanao del Norte,KOLAMBUGAN,0,4,0,0,36,123.884901,8.094632
ES,127063,Guillermo A. Gimeno ES (Titunod ES),Region X,Lanao del Norte,KOLAMBUGAN,0,2,0,0,24,123.8775503,8.1039778
ES,127093,Bosque Elementary School,Region X,Lanao del Norte,LINAMON,0,1,0,0,26,124.1612073,8.1661807
ES,127094,Guillermo P. Canoy Memorial School,Region X,Lanao del Norte,LINAMON,0,0,0,0,22,124.16477,8.1738
ES,127095,Linamon Central School,Region X,Lanao del Norte,LINAMON,1,0,0,0,27,124.15883,8.18351
ES,127096,Napo ES,Region X,Lanao del Norte,LINAMON,0,2,0,0,26,124.127993,8.1821706
ES,127097,Purakan Elementary School,Region X,Lanao del Norte,LINAMON,0,4,0,0,31,124.13465,7.55697
ES,127098,Robocon ES,Region X,Lanao del Norte,LINAMON,0,5,0,0,35,124.175,8.15
ES,127111,Balagatasa ES,Region X,Lanao del Norte,MAIGO,0,2,0,0,31,123.940261,8.147993
ES,127112,Camp I Elementary School,Region X,Lanao del Norte,MAIGO,0,0,0,0,19,123.99021,8.14048
ES,127113,Claro M. Recto ES,Region X,Lanao del Norte,MAIGO,0,4,0,0,33,123.96505,8.16313
ES,127114,Kulasihan  Elementary School,Region X,Lanao del Norte,MAIGO,1,0,0,0,15,123.9311873,8.1307365
ES,127115,Liangan West ES,Region X,Lanao del Norte,MAIGO,0,1,0,0,28,123.9851774,8.1743187
ES,127117,Maigo CES,Region X,Lanao del Norte,MAIGO,0,3,0,0,30,123.956817,8.1587132
ES,127118,Mentring Integrated School,Region X,Lanao del Norte,MAIGO,1,0,0,0,21,NA,NA
ES,127123,Sta. Cruz ES,Region X,Lanao del Norte,MAIGO,0,0,0,0,16,123.9733064,8.1503889
ES,127125,Bangco ES,Region X,Lanao del Norte,MATUNGAO,0,3,0,0,34,124.17219,8.08594
ES,127126,Batal ES,Region X,Lanao del Norte,MATUNGAO,0,0,0,0,30,124.16547,8.10062
ES,127127,Batangan ES,Region X,Lanao del Norte,MATUNGAO,0,3,0,0,33,124.18176,8.10204
ES,127128,Cadayonan ES,Region X,Lanao del Norte,MATUNGAO,0,2,0,0,31,124.2257053,8.1204953
ES,127132,Lumbac Ingud PS,Region X,Lanao del Norte,POONA PIAGAPO,1,0,0,0,22,124.1431214,8.0705738
ES,127136,Sultan Macalpang Permites CS (Matungao CES),Region X,Lanao del Norte,MATUNGAO,8,0,0,0,16,124.16515,8.11644
ES,127139,Pangi Elementary School,Region X,Lanao del Norte,MATUNGAO,0,3,0,0,34,124.17674,8.12289
ES,127141,Pasayanon Elementary School,Region X,Lanao del Norte,MATUNGAO,0,1,0,0,29,124.15,8.11
ES,127142,Pendulonan ES,Region X,Lanao del Norte,MATUNGAO,0,0,0,0,26,124.15961,8.11037
ES,127144,Somiorang PS,Region X,Lanao del Norte,MATUNGAO,0,0,0,0,26,124.18994000000001,8.12548
ES,127159,Bowi PS,Region X,Lanao del Norte,PANTAR,0,0,0,0,21,124.2869698,8.0845325
ES,127160,Bubong Primary School,Region X,Lanao del Norte,PANTAR,0,2,0,0,29,124.2645,8.07828
ES,127161,Cabasaran ES,Region X,Lanao del Norte,PANTAR,0,8,0,0,45,124.2813815,8.0636955
ES,127162,Dibarosan PS,Region X,Lanao del Norte,PANTAR,0,1,0,0,30,NA,NA
ES,127163,Kalanganan Elementary School,Region X,Lanao del Norte,PANTAR,0,4,0,0,34,124.25133,8.08308
ES,127164,Kalilangan PS,Region X,Lanao del Norte,PANTAR,1,0,0,0,18,124.2453861,8.0992087
ES,127165,Lower Kalanganan PS,Region X,Lanao del Norte,PANTAR,0,2,0,0,55,124.2455,8.09008
ES,127166,Pantar Central Elementary School,Region X,Lanao del Norte,PANTAR,0,5,0,0,32,124.2635825,8.0616729
ES,127167,Pantar West Primary School,Region X,Lanao del Norte,PANTAR,0,0,0,1,27,124.2536384,8.0660919
ES,127168,Pendulonan PS,Region X,Lanao del Norte,PANTAR,0,2,0,0,34,124.2507952,8.0761396
ES,127170,Punod ES,Region X,Lanao del Norte,PANTAR,0,6,0,0,38,124.26,8.07
ES,127171,Sigayan Adil PS,Region X,Lanao del Norte,PANTAR,0,1,0,0,40,124.2760066,8.0773725
ES,127172,Tambo-Cadayonan ES,Region X,Lanao del Norte,PANTAR,0,4,0,0,42,124.2665925,8.094709
ES,127173,Tawanan PS,Region X,Lanao del Norte,PANTAR,0,0,0,0,30,124.26015,8.09036
ES,127211,CABASARAN PS,Region X,Lanao del Norte,TAGOLOAN,1,0,0,0,24,124.28804,8.12699
ES,127212,DIMAYON PS,Region X,Lanao del Norte,TAGOLOAN,0,0,0,0,24,124.2448234,8.210946
ES,127213,Gadongan PS,Region X,Lanao del Norte,TAGOLOAN,0,0,0,0,26,124.25883,8.11557
ES,127216,Payawan ES,Region X,Lanao del Norte,TAGOLOAN,2,0,0,0,22,124.2446725,8.1032059
ES,127217,Sultan Palao Ali ES,Region X,Lanao del Norte,TAGOLOAN,0,3,0,0,28,124.2675215,8.1660763
ES,127220,Barakanas ES,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,13,123.889,7.950522
ES,127221,Bualan ES,Region X,Lanao del Norte,TUBOD (Capital),0,5,0,0,33,123.92636,7.98668
ES,127222,Juan Ardon-Camp 5 ES,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,27,123.8830066,7.9850703
ES,127223,Candis ES,Region X,Lanao del Norte,TUBOD (Capital),0,2,0,0,30,123.8746392,7.9705707
ES,127225,Guillermo Abugan MES,Region X,Lanao del Norte,TUBOD (Capital),0,5,0,0,36,123.8773996,7.9581585
ES,127226,Kalilangan ES,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,22,123.8433792,8.0216064
ES,127227,Licapao Elementary School,Region X,Lanao del Norte,TUBOD (Capital),0,2,0,0,20,123.86262,7.9691
ES,127228,Malingao Central School,Region X,Lanao del Norte,TUBOD (Capital),0,6,0,0,32,123.866058,7.978048
ES,127229,Palao Elementary School,Region X,Lanao del Norte,TUBOD (Capital),10,0,0,0,8,123.94247,7.94059
ES,127230,Pinpin ES,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,23,NA,NA
ES,127231,Pedro Buca MES (Pualas ES),Region X,Lanao del Norte,TUBOD (Capital),0,3,0,0,31,123.8405724,7.998386
ES,127232,Sto. Nino PS,Region X,Lanao del Norte,TUBOD (Capital),0,2,0,0,23,123.84377,7.98014
ES,127233,Sucadan ES,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,19,123.9238482,7.9618651
ES,127234,Teofilo Morales Sr. MES,Region X,Lanao del Norte,TUBOD (Capital),0,2,0,0,23,123.9043665,8.0003056
ES,127235,Bulod ES,Region X,Lanao del Norte,TUBOD (Capital),0,1,0,0,25,123.81096,8.04788
ES,127236,Felisa  V Bond MES,Region X,Lanao del Norte,TUBOD (Capital),0,1,0,0,29,123.813767,8.072823
ES,127237,Kakai-Renabor ES,Region X,Lanao del Norte,TUBOD (Capital),0,1,0,0,29,125.2448274,7.6601828
ES,127238,Patudan Elementary School,Region X,Lanao del Norte,TUBOD (Capital),0,0,0,0,23,123.82334,8.015772
ES,127241,San Antonio ES,Region X,Lanao del Norte,TUBOD (Capital),0,1,0,0,28,123.8050979,8.0371653
ES,127242,Sergio Mata ES (Tubaran ES),Region X,Lanao del Norte,TUBOD (Capital),0,4,0,0,30,123.8282224,8.0245466
ES,127243,Tubod Central ES,Region X,Lanao del Norte,TUBOD (Capital),3,0,0,2,28,123.79361,8.05074
ES,137025,MATAMPAY PRIMARY SCHOOL,Region X,Lanao del Norte,BALOI,0,1,0,0,19,124.19945,8.11653
ES,137088,Riverside Primary School,Region X,Lanao del Norte,BAROY,0,0,0,0,14,123.8613,9.94995
ES,137183,Pitubo Primary School,Region X,Lanao del Norte,PANTAR,0,1,0,0,35,NA,NA
ES,200507,Baris PS,Region X,Lanao del Norte,TUBOD (Capital),0,3,0,0,21,123.889,7.94227
ES,200508,Bubong Radapan P S,Region X,Lanao del Norte,MATUNGAO,1,0,0,0,24,124.15876,8.08686
ES,200510,Demarao PS,Region X,Lanao del Norte,BACOLOD,0,1,0,0,23,124.04348,8.12302
ES,200511,San Juan PS,Region X,Lanao del Norte,BAROY,0,1,0,0,24,123.77623,8.02988
ES,200512,Baybay Kulasihan PS,Region X,Lanao del Norte,MAIGO,0,0,0,0,18,123.92203,8.13878
ES,200513,Labuay PS,Region X,Lanao del Norte,MAIGO,0,3,0,0,30,123.95475,8.1661
ES,200524,Manan Asi Lawan Elementary School,Region X,Lanao del Norte,BACOLOD,0,2,0,0,18,124.0575366,8.0970931
ES,200529,Upper Tugar PS,Region X,Lanao del Norte,KAUSWAGAN,2,0,0,0,13,124.0852943,8.1761811
ES,200532,San Roque ES,Region X,Lanao del Norte,KOLAMBUGAN,1,0,0,0,17,123.9317903,8.1019352
ES,200535,Maliwanag Primary School,Region X,Lanao del Norte,MAIGO,0,2,0,0,23,123.95889,8.12367
ES,200536,Darimbang Primary School,Region X,Lanao del Norte,TAGOLOAN,0,2,0,0,29,124.30156,8.13758
ES,200543,Malimbato Primary School,Region X,Lanao del Norte,TAGOLOAN,2,0,0,0,23,124.2832714,8.1670586
ES,500248,Pagayawan IS,Region X,Lanao del Norte,BACOLOD,0,4,0,0,39,124.0455212,8.1215127
ES,500430,Rufo Dela Cruz Integrated School,Region X,Lanao del Norte,TUBOD (Capital),0,4,0,0,34,123.79014,8.0544
ES,500453,Kawit Oriental ES,Region X,Lanao del Norte,KAUSWAGAN,0,0,0,0,25,124.0734759,8.1904645
ES,500687,Dalama Integrated School,Region X,Lanao del Norte,TUBOD (Capital),0,3,0,0,30,123.933438,7.931544
ES,501030,Samburon Integrated School,Region X,Lanao del Norte,LINAMON,0,3,0,1,33,124.1049528,8.18776
ES,501369,Bacolod Central Integrated School,Region X,Lanao del Norte,BACOLOD,0,2,0,2,28,124.0191743,8.190388
ES,501373,Cadayonan Integrated School,Region X,Lanao del Norte,BALOI,0,4,0,0,34,124.22561,8.12014
ES,501377,Manga Integrated School,Region X,Lanao del Norte,KOLAMBUGAN,0,4,0,0,35,123.901978,8.11529
ES,501380,Atanacia Logronio Integrated School,Region X,Lanao del Norte,MAIGO,0,1,0,0,31,123.92997,8.14502
ES,501394,Tagoloan Integrated School,Region X,Lanao del Norte,TAGOLOAN,1,0,0,0,27,124.27,8.136
ES,501395,Kiasar Integrated School,Region X,Lanao del Norte,TAGOLOAN,0,1,0,0,28,124.31374,8.12236
ES,501396,Pigcarangan Integrated School,Region X,Lanao del Norte,TUBOD (Capital),0,5,0,0,34,123.80944,8.06166
ES,501399,Kahayag Integrated School,Region X,Lanao del Norte,BACOLOD,0,1,0,0,25,124.01725,8.11679
ES,501433,Tumple Integrated School,Region X,Lanao del Norte,TAGOLOAN,1,0,0,0,25,124.3496132,8.1281104
ES,501557,Matampay Integrated School,Region X,Lanao del Norte,MATUNGAO,0,2,0,0,30,124.19322,8.1353
ES,501601,Olango Integrated School,Region X,Lanao del Norte,BALOI,0,2,0,0,30,124.22328,8.07944
